scores,seconds,stepsPerSecond
397.0,0.2561311721801758,1549.9870500757709
500.0,1.1274464130401611,443.4800574261877
390.0,0.7983782291412354,488.4902741141854
332.0,0.7208216190338135,460.58551968101557
290.0,0.5872783660888672,493.8033081847205
500.0,1.0168404579162598,491.7192231164908
500.0,0.9874639511108398,506.3475982465273
500.0,1.0168976783752441,491.6915542563523
392.0,0.7666113376617432,511.34125043812577
419.0,0.8383567333221436,499.78724252578616
416.0,0.8309481143951416,500.6329430121062
500.0,1.021873950958252,489.29713839082603
358.0,0.8545606136322021,418.9287386863831
371.0,0.9479672908782959,391.36371430734374
402.0,0.9997508525848389,402.10018222103616
500.0,1.3144006729125977,380.4015094514852
261.0,0.6908252239227295,377.80901878185256
397.0,1.0588641166687012,374.93007247143674
500.0,1.32220458984375,378.15630337441723
441.0,1.1144893169403076,395.6969288953894
500.0,1.2156791687011719,411.2927266280285
396.0,0.9670851230621338,409.47791518715934
312.0,0.7745010852813721,402.83997779893633
500.0,1.1818883419036865,423.0518080875914
500.0,1.2034156322479248,415.4840494019702
355.0,0.8788120746612549,403.9543950700013
500.0,1.1062428951263428,451.9803039665132
281.0,0.7044942378997803,398.8677052032531
460.0,1.1208114624023438,410.4169304389852
375.0,0.9203352928161621,407.46019730757695
500.0,1.1595556735992432,431.199649472636
500.0,1.0903499126434326,458.56838635205224
254.0,0.6451575756072998,393.70226686233156
457.0,1.201979160308838,380.2062590524264
327.0,0.8154876232147217,400.9870790079415
318.0,0.7656598091125488,415.32805590067915
474.0,1.1700019836425781,405.12751826650015
500.0,1.1101157665252686,450.40347599514877
354.0,0.8783659934997559,403.0210670947365
500.0,1.1823034286499023,422.90328174972876
500.0,1.270063877105713,393.6809864551268
500.0,1.1979060173034668,417.3950149491022
451.0,1.165975570678711,386.80055683968936
460.0,1.169388771057129,393.36789559229254
500.0,1.2678403854370117,394.3714096373851
500.0,1.1572446823120117,432.06074535686827
421.0,1.0355536937713623,406.5457952902167
461.0,1.1767280101776123,391.76427858670405
500.0,1.234086036682129,405.1581373890774
434.0,1.1578497886657715,374.83273240487654
500.0,1.2573108673095703,397.6741257871367
382.0,0.9448990821838379,404.27597740610224
500.0,1.2761218547821045,391.81211271189625
500.0,1.1390118598937988,438.97699190473736
500.0,1.342512845993042,372.4359148535041
342.0,0.8759932518005371,390.41396642844586
500.0,1.2411086559295654,402.86561342649736
500.0,1.3196630477905273,378.88459545573784
403.0,1.015540599822998,396.8329775001021
310.0,0.7438328266143799,416.7603107958976
362.0,0.8975753784179688,403.30874565437284
348.0,0.7174406051635742,485.05757479486
354.0,0.7357900142669678,481.1155263539057
500.0,1.2756102085113525,391.9692682480991
500.0,1.2525808811187744,399.1758197310279
302.0,0.7361679077148438,410.2324983677234
500.0,1.2197909355163574,409.9063088941072
500.0,1.205150842666626,414.88582366474117
406.0,0.9554300308227539,424.93954230262085
500.0,1.2301385402679443,406.45828387028
389.0,1.0064048767089844,386.5243591347229
457.0,1.1849453449249268,385.67179655780126
484.0,1.0949890613555908,442.0135479717126
306.0,0.6867885589599609,445.55197667152675
500.0,1.287323236465454,388.40283919121015
500.0,1.168086290359497,428.0505679474391
500.0,1.302114725112915,383.9907424106902
420.0,1.1868529319763184,353.8770379078276
387.0,1.0728411674499512,360.724412654545
310.0,0.8238735198974609,376.2713481052073
243.0,0.6744248867034912,360.30698865184996
484.0,1.2842986583709717,376.8593830144731
500.0,1.253371238708496,398.92410529159105
500.0,1.2833657264709473,389.6005555446154
292.0,0.740424394607544,394.36842184916435
500.0,1.347705602645874,371.00090629465245
306.0,0.7908480167388916,386.92643026634755
437.0,1.1432044506072998,382.25883372642073
500.0,1.3347704410552979,374.5962486288574
498.0,1.1543958187103271,431.39449392354675
467.0,1.1827294826507568,394.8493775206739
373.0,0.8669207096099854,430.2584952294047
445.0,0.9608561992645264,463.12861418869846
500.0,1.2697651386260986,393.7736080398349
354.0,0.8896224498748779,397.9216127580737
500.0,1.2281923294067383,407.1023633908528
271.0,0.6737833023071289,402.20646470765575
500.0,1.297853946685791,385.2513615085916
500.0,1.1853771209716797,421.80669016974025
500.0,1.2461998462677002,401.2197574068657
