scores,seconds,stepsPerSecond
231.0,0.10454797744750977,2209.5118972146333
264.0,0.1190786361694336,2217.0223685158935
297.0,0.1072697639465332,2768.720551562271
254.0,0.11454653739929199,2217.4393549286806
308.0,0.14726567268371582,2091.458208740167
221.0,0.1029670238494873,2146.3182263386398
252.0,0.10995984077453613,2291.7457703190557
237.0,0.07884025573730469,3006.0785290915687
267.0,0.0973818302154541,2741.7845753080555
215.0,0.10495924949645996,2048.414037175937
290.0,0.13527846336364746,2143.726301949774
298.0,0.13355255126953125,2231.331391031134
247.0,0.1177055835723877,2098.4561012613103
264.0,0.12456655502319336,2119.3489693188126
237.0,0.11208081245422363,2114.5456997538827
299.0,0.1403350830078125,2130.6147656844623
217.0,0.09415793418884277,2304.638497747685
254.0,0.12507176399230957,2030.8340739131015
303.0,0.1369495391845703,2212.493753568892
242.0,0.12658047676086426,1911.8272121631064
271.0,0.1385354995727539,1956.177303548687
240.0,0.11776447296142578,2037.9660687532898
248.0,0.11166787147521973,2220.8715606711803
252.0,0.1238250732421875,2035.1290203327171
262.0,0.14913320541381836,1756.8186727630255
241.0,0.12338089942932129,1953.3007225162658
229.0,0.10390949249267578,2203.841001496003
248.0,0.11526131629943848,2151.6325508179902
272.0,0.13523077964782715,2011.376409337816
269.0,0.12681174278259277,2121.254657474238
216.0,0.08796977996826172,2455.388658217968
230.0,0.11974120140075684,1920.809189396911
252.0,0.10654973983764648,2365.092588531714
207.0,0.08579897880554199,2412.616127624928
241.0,0.09355902671813965,2575.9139278569883
225.0,0.0914909839630127,2459.2587187712547
280.0,0.1279001235961914,2189.208205021139
272.0,0.13966012001037598,1947.585323425126
254.0,0.11087918281555176,2290.7816738019314
222.0,0.10200810432434082,2176.297672331385
257.0,0.1366584300994873,1880.6011441292283
281.0,0.09547662734985352,2943.1286776640745
232.0,0.08736348152160645,2655.571824282467
238.0,0.07884407043457031,3018.6163485497254
238.0,0.1292262077331543,1841.7316748275875
222.0,0.07751989364624023,2863.7810187548826
270.0,0.12360405921936035,2184.394280456684
239.0,0.0727078914642334,3287.125993986077
228.0,0.06554532051086426,3478.5091936839117
246.0,0.12446379661560059,1976.478355065426
270.0,0.12627482414245605,2138.193435101532
271.0,0.11347436904907227,2388.20451059574
275.0,0.09580206871032715,2870.5016885544132
218.0,0.07052278518676758,3091.1995239930493
255.0,0.07652473449707031,3332.2559258243814
295.0,0.10732698440551758,2748.6097893647175
267.0,0.10378456115722656,2572.636980133424
260.0,0.14502573013305664,1792.7853199667259
240.0,0.11361861228942871,2112.3299709789717
250.0,0.11846756935119629,2110.282175697188
244.0,0.07899999618530273,3088.6077440772597
272.0,0.12986302375793457,2094.514605689527
246.0,0.1027977466583252,2393.048563774889
290.0,0.11425495147705078,2538.1832143900506
259.0,0.09177684783935547,2822.0624928560296
281.0,0.09893274307250977,2840.3134419718813
298.0,0.11045169830322266,2698.011932617837
227.0,0.06308221817016602,3598.4784077766776
234.0,0.09427213668823242,2482.1756270769793
240.0,0.1221776008605957,1964.3535174163333
267.0,0.10248064994812012,2605.3698930985147
302.0,0.11655187606811523,2591.120882717539
235.0,0.07963919639587402,2950.8082782735733
233.0,0.0820000171661377,2841.46281979339
249.0,0.07228326797485352,3444.78061073033
259.0,0.11065006256103516,2340.7126395173455
276.0,0.0840001106262207,3285.7099585038686
228.0,0.10905838012695312,2090.6233866172306
233.0,0.12840723991394043,1814.5394306127791
215.0,0.11332106590270996,1897.2641872658073
246.0,0.10155224800109863,2422.398369727263
269.0,0.13355112075805664,2014.209977970344
238.0,0.10380196571350098,2292.8274851450583
278.0,0.13366246223449707,2079.8659201135883
229.0,0.07852983474731445,2916.0891619962476
263.0,0.13265395164489746,1982.602076597213
236.0,0.11330914497375488,2082.7974657708633
274.0,0.1021261215209961,2682.957072287019
294.0,0.14788126945495605,1988.0813918056813
244.0,0.13609838485717773,1792.8206881812353
231.0,0.1190633773803711,1940.1431832563057
231.0,0.1132516860961914,2039.7047316699368
212.0,0.11189627647399902,1894.6117483119444
265.0,0.11179804801940918,2370.3454997174326
304.0,0.13000845909118652,2338.3093848283957
279.0,0.11301755905151367,2468.6429466489462
313.0,0.10703110694885254,2924.3834705883664
235.0,0.10360908508300781,2268.1408663316215
250.0,0.08652615547180176,2889.2997572447694
219.0,0.08801984786987305,2488.0751932651106
