scores,seconds,stepsPerSecond
161.0,0.08353424072265625,1927.3533656041648
121.0,0.05654191970825195,2140.005161203269
168.0,0.07354903221130371,2284.190491009346
267.0,0.13554024696350098,1969.8945957498456
139.0,0.06876087188720703,2021.4985090359357
192.0,0.09954237937927246,1928.826708757374
135.0,0.08954691886901855,1507.5895598090456
228.0,0.13054370880126953,1746.5414618110092
160.0,0.08854222297668457,1807.0474697945192
227.0,0.12454009056091309,1822.706238429892
157.0,0.09255099296569824,1696.362134744337
166.0,0.07353973388671875,2257.28312065567
160.0,0.0750131607055664,2132.9590500527606
162.0,0.07253360748291016,2233.447440735238
161.0,0.13355708122253418,1205.4770778626118
172.0,0.09054350852966309,1899.639220890704
162.0,0.07452201843261719,2173.8541629341457
135.0,0.06154799461364746,2193.4102134022337
122.0,0.054999351501464844,2218.2079728112917
154.0,0.08954095840454102,1719.8833108780973
163.0,0.07454657554626465,2186.5524848802734
162.0,0.07654190063476562,2116.4878146025417
230.0,0.11254620552062988,2043.6051036642073
179.0,0.0965416431427002,1854.1221608939927
124.0,0.06101489067077637,2032.2907840493915
164.0,0.07553529739379883,2171.1703754205887
124.0,0.06554126739501953,1891.937781011277
156.0,0.07553458213806152,2065.27918185692
122.0,0.054000139236450195,2259.2534338809587
187.0,0.08754086494445801,2136.145217649446
122.0,0.07607603073120117,1603.6588505920033
162.0,0.07201266288757324,2249.6043543468977
183.0,0.09354853630065918,1956.203776527827
121.0,0.06553030014038086,1846.4740698698217
123.0,0.0585482120513916,2100.8327272579195
158.0,0.08252382278442383,1914.5986536850316
149.0,0.08001542091369629,1862.1410510445191
123.0,0.05454754829406738,2254.91344426524
123.0,0.05801248550415039,2120.2332382604122
184.0,0.08052945137023926,2284.8783503323316
164.0,0.09654879570007324,1698.6229482288156
124.0,0.05927324295043945,2092.006339246209
123.0,0.05701327323913574,2157.392358163517
170.0,0.07652807235717773,2221.407057093544
139.0,0.06454896926879883,2153.403866468689
122.0,0.05901360511779785,2067.3198960896248
124.0,0.05452561378479004,2274.16055304617
136.0,0.07155084609985352,1900.7462163368943
142.0,0.07401418685913086,1918.551105212635
173.0,0.07652473449707031,2260.706961441639
126.0,0.057546377182006836,2189.5383544560773
160.0,0.0730135440826416,2191.3742444675927
167.0,0.0865316390991211,1929.9299278117596
127.0,0.0785517692565918,1616.768167056181
154.0,0.07453656196594238,2066.1001250683717
257.0,0.12554574012756348,2047.0626859889437
166.0,0.0845344066619873,1963.6974642024124
167.0,0.07854795455932617,2126.0897363516606
131.0,0.04900050163269043,2673.4420186548464
172.0,0.07954144477844238,2162.3947173589195
154.0,0.08155059814453125,1888.3981663392271
229.0,0.1315310001373291,1741.034431129584
124.0,0.06754660606384277,1835.7695112438275
161.0,0.07554244995117188,2131.2520325203254
174.0,0.07701253890991211,2259.372336802739
137.0,0.06553483009338379,2090.491419673813
164.0,0.06654024124145508,2464.6739618044357
166.0,0.06801390647888184,2440.6773348850743
142.0,0.08053469657897949,1763.2151859011744
127.0,0.05853700637817383,2169.5677291648
164.0,0.07529091835021973,2178.2175539039813
131.0,0.0709991455078125,1845.0926284117772
159.0,0.07454681396484375,2132.887933681302
159.0,0.07754206657409668,2050.499903146955
123.0,0.0765535831451416,1606.7177386955018
210.0,0.09954071044921875,2109.6895838123705
122.0,0.06700825691223145,1820.6711474348256
129.0,0.06854748725891113,1881.907056822569
164.0,0.0699467658996582,2344.640211604142
123.0,0.06499910354614258,1892.333790614248
183.0,0.10162496566772461,1800.7386157289452
164.0,0.07560586929321289,2169.1437653336025
128.0,0.0735471248626709,1740.380745528869
184.0,0.09355425834655762,1966.7731138266288
167.0,0.0860753059387207,1940.1615617711743
129.0,0.05963778495788574,2163.058203638777
230.0,0.10556674003601074,2178.7165154625673
177.0,0.06554222106933594,2700.5493117597416
121.0,0.0560145378112793,2160.153501715317
134.0,0.06053876876831055,2213.45763592971
166.0,0.08554530143737793,1940.492314724236
196.0,0.09754681587219238,2009.2916231812505
147.0,0.0560152530670166,2624.2852071761477
281.0,0.13708066940307617,2049.8878596349646
139.0,0.06401419639587402,2171.3933443825767
133.0,0.0755302906036377,1760.8829376540814
144.0,0.07154059410095215,2012.8432229231862
131.0,0.05954408645629883,2200.050547356114
158.0,0.0840144157409668,1880.6296348848693
170.0,0.08754372596740723,1941.8867328458407
