scores,seconds,stepsPerSecond
250.0,0.10354304313659668,2414.4548240695754
276.0,0.12807774543762207,2154.9411184351366
269.0,0.12354826927185059,2177.2866717226393
484.0,0.22709131240844727,2131.301258805867
466.0,0.19824957847595215,2350.5724631668068
500.0,0.2250995635986328,2221.239312980333
264.0,0.1420745849609375,1858.1789281495005
282.0,0.12654352188110352,2228.4823103387207
248.0,0.12556910514831543,1975.0081017705415
416.0,0.2013380527496338,2066.1767327078546
243.0,0.12462997436523438,1949.77172415904
458.0,0.20622897148132324,2220.8324888119705
264.0,0.13551926612854004,1948.062497251099
419.0,0.1890869140625,2215.9122014202712
419.0,0.17807745933532715,2352.908681221725
203.0,0.10253620147705078,1979.788572969856
277.0,0.12554121017456055,2206.446788387984
238.0,0.11955475807189941,1990.7195986032477
453.0,0.19327545166015625,2343.805155330991
275.0,0.12055706977844238,2281.0773395984993
416.0,0.20009469985961914,2079.0155875785517
251.0,0.11607766151428223,2162.345422242305
270.0,0.1200404167175293,2249.2424416964923
416.0,0.1937413215637207,2147.1929511081576
232.0,0.08954238891601562,2590.951646572658
426.0,0.18357300758361816,2320.6026071450374
435.0,0.19815850257873535,2195.2123897744896
405.0,0.19714951515197754,2054.2784479474667
268.0,0.14607739448547363,1834.6438950665342
413.0,0.20907974243164062,1975.322884927658
242.0,0.1225423812866211,1974.8269738122106
210.0,0.10254812240600586,2047.8190636058011
253.0,0.1135563850402832,2227.9680698733964
247.0,0.13307833671569824,1856.049647867768
383.0,0.16656756401062012,2299.3672404045033
460.0,0.23263025283813477,1977.386837644329
427.0,0.20707964897155762,2062.0085175953163
423.0,0.19227910041809082,2199.92708037551
274.0,0.11655139923095703,2350.8941274659815
447.0,0.2220916748046875,2012.682377189969
233.0,0.10198712348937988,2284.6021343494676
261.0,0.12356853485107422,2112.188190258623
271.0,0.13618969917297363,1989.8714928197667
469.0,0.21108341217041016,2221.8704690133145
404.0,0.1910862922668457,2114.2280548090143
442.0,0.20408868789672852,2165.7251293793297
425.0,0.22209405899047852,1913.603641321267
214.0,0.09454131126403809,2263.560734865775
444.0,0.20008635520935059,2219.041870873415
414.0,0.15608501434326172,2652.400691648286
254.0,0.1215505599975586,2089.6654034757366
250.0,0.12454032897949219,2007.3818822268167
463.0,0.22109484672546387,2094.1238878123318
452.0,0.19809603691101074,2281.7215682262677
232.0,0.1152658462524414,2012.738443718198
420.0,0.20209336280822754,2078.2473712338124
434.0,0.19882464408874512,2182.8279989591465
207.0,0.0985417366027832,2100.6327586290327
264.0,0.12207388877868652,2162.6246418561955
430.0,0.22109460830688477,1944.8687749234907
251.0,0.11822795867919922,2123.0172863008283
279.0,0.1510932445526123,1846.5418545092475
289.0,0.1445469856262207,1999.3498913032722
421.0,0.20131325721740723,2091.2681351399683
208.0,0.09154200553894043,2272.1809378703233
473.0,0.21628761291503906,2186.9028633914477
256.0,0.12356305122375488,2071.816756421957
258.0,0.11908173561096191,2166.579103640896
255.0,0.1135711669921875,2245.2881902458685
421.0,0.19304561614990234,2180.831703907165
264.0,0.12354850769042969,2136.812535700502
423.0,0.19808626174926758,2135.4333019592364
264.0,0.10854744911193848,2432.116112906095
309.0,0.1355452537536621,2279.6814454423607
273.0,0.12015628814697266,2272.04089116062
435.0,0.20110297203063965,2163.0709661204028
264.0,0.12854218482971191,2053.8004729710933
440.0,0.18808817863464355,2339.3283043837046
215.0,0.09554934501647949,2250.146246035687
242.0,0.11654138565063477,2076.5155541007753
252.0,0.11795759201049805,2136.361006568974
262.0,0.11907362937927246,2200.319259317103
205.0,0.09854698181152344,2080.2260630576575
251.0,0.10354089736938477,2424.162880340424
275.0,0.1341555118560791,2049.8598693061354
257.0,0.13154101371765137,1953.763261636727
214.0,0.0985414981842041,2171.6739033129857
272.0,0.12154626846313477,2237.8309382858442
258.0,0.1400907039642334,1841.6639555603208
439.0,0.1915595531463623,2291.715515041838
430.0,0.17906761169433594,2401.3276098974256
215.0,0.10558891296386719,2036.1986307556133
252.0,0.11361241340637207,2218.0674843922143
470.0,0.20209550857543945,2325.63307969091
267.0,0.12606310844421387,2117.9868027620014
246.0,0.1255347728729248,1959.616402453037
271.0,0.1236872673034668,2191.009680366705
258.0,0.13408875465393066,1924.0987110803703
274.0,0.1435391902923584,1908.886342760615
277.0,0.13855767250061035,1999.1675307535193
