curr_heading,track_error_deg,curr_alt_ft,altitude_error_ft,new_episode,action,altitude_out_of_bounds,altitude_reward,heading_reward,on_target,reward,heading_target,altitude_target,remaining fuel pounds,TimeLimit.truncated,episode,terminal_observation
274.128241718767,-4.128241718767015,3292.69787029922,-122.30212970077991,0,3,0,0.2811395659603137,0.4174870058562051,0.0,0.6986265718165188,270,3415,199.89333348981862,False,,
274.7173503355799,-4.7173503355799085,3299.2711966894567,-115.7288033105433,0,3,0,0.2888715783945823,0.40691973309235563,0.0,0.6957913114869378,270,3415,199.89024656985083,False,,
275.3935933251419,-5.3935933251419215,3304.997999947518,-110.00200005248189,0,3,0,0.2961629614165249,0.3971602706931854,0.0,0.6933232321097103,270,3415,199.887162297063,False,,
275.741794231032,-5.7417942310319745,3309.0403232872486,-105.95967671275139,0,3,0,0.30181612273435837,0.3921350745716079,0.0,0.6939511973059662,270,3415,199.88408062179442,False,,
275.0613191266423,-5.061319126642275,3311.292081158608,-103.7079188413918,0,6,0,0.3049651905910493,0.4019556143736752,0.0,0.7069208049647245,270,3415,199.88100082413345,False,,
273.9479376719236,-3.9479376719236257,3313.2066879346967,-101.79331206530333,0,3,0,0.30764275496574056,0.4210908226321604,0.0,0.7287335775979009,270,3415,199.87792157835932,False,,
273.22573088101836,-3.2257308810183645,3315.652917265892,-99.34708273410797,0,3,0,0.3110637898180849,0.43552588936715114,1.0,0.746589679185236,270,3415,199.8748433848762,False,,
272.56085230341125,-2.5608523034112523,3317.403811827302,-97.59618817269802,0,7,0,0.3135124037893828,0.4488151117329422,,0.762327515522325,270,3415,199.87176583505513,False,,
271.8322657235083,-1.8322657235083284,3319.0021851062775,-95.99781489372253,0,3,0,0.31574771779886657,0.463377694133939,,0.7791254119328055,270,3415,199.86868828038266,False,,
271.8471271383604,-1.8471271383604062,3320.895315837115,-94.10468416288495,0,3,0,0.31839524807235686,0.4630806524585247,,0.7814759005308816,270,3415,199.8656111999757,False,,
272.069596100993,-2.06959610099301,3321.9423374049366,-93.05766259506345,0,5,0,0.31985950051549283,0.4586340668510418,,0.7784935673665346,270,3415,199.86253439323497,False,,
272.1158068622413,-2.1158068622412998,3322.009679209441,-92.99032079055905,0,3,0,0.31995367756475446,0.4577104319158763,,0.7776641094806307,270,3415,199.85945720730928,False,,
272.138478103384,-2.1384781033839886,3321.186996676028,-93.81300332397223,0,6,0,0.3188031617143676,0.4572572917862335,,0.776060453500601,270,3415,199.85637929321584,False,,
272.0369417055167,-2.0369417055167105,3320.533731367439,-94.46626863256097,0,2,0,0.31788957468472573,0.45928674470429254,,0.7771763193890182,270,3415,199.8533003309067,False,,
272.260700353823,-2.2607003538229833,3320.4130688495934,-94.5869311504066,0,0,0,0.31772082898551535,0.45481438157851284,,0.7725352105640282,270,3415,199.85022087170663,False,,
272.8273784684319,-2.8273784684319025,3320.154674153775,-94.84532584622502,0,3,0,0.3173594657851061,0.4434879353242687,,0.7608474011093749,270,3415,199.8471404661381,False,,
272.9769339993442,-2.976933999344226,3319.168410781771,-95.83158921822906,0,7,0,0.31598018325987876,0.4404987027436663,,0.7564788860035451,270,3415,199.8440589168262,False,,
272.71145125928956,-2.7114512592895608,3318.260337192565,-96.7396628074348,0,3,0,0.3147102486067576,0.44580502375578757,,0.7605152723625452,270,3415,199.84097591903023,False,,
273.3881347834702,-3.388134783470207,3317.822086915374,-97.1779130846262,0,3,0,0.3140973586159452,0.43227985069867403,,0.7463772093146193,270,3415,199.83789216143012,False,,
273.20408980742934,-3.204089807429341,3316.5114471390843,-98.48855286091566,0,6,0,0.3122644379259769,0.4359584390820088,,0.7482228770079857,270,3415,199.8348073946826,False,,
272.36660614381896,-2.366606143818956,3315.092143431306,-99.90785656869411,0,3,0,0.31027955147708497,0.45269759568634815,,0.7629771471634331,270,3415,199.8317210764933,False,,
271.86517782863655,-1.865177828636547,3314.078896433115,-100.921103566885,0,1,0,0.3088625325366938,0.4627198653238286,-1.0,0.7715823978605224,270,3415,199.8286337086995,False,,
270.8228709010855,-0.82287090108548,3312.884161658585,-102.11583834141493,0,6,0,0.30719170419249375,0.4835529151469734,0.0,0.7907446193394672,270,3415,199.8255448401302,False,,
269.88610614303406,0.11389385696594445,3312.6609624139965,-102.33903758600354,0,3,0,0.3068795615879483,0.4977235530782698,0.0,0.8046031146662181,270,3415,199.82245486302526,False,,
269.7008679287769,0.2991320712230845,3313.229898683727,-101.77010131627321,0,5,0,0.3076752150382155,0.49402111491465095,0.0,0.8016963299528664,270,3415,199.8193644869999,False,,
269.1274138797896,0.8725861202104284,3313.573445431888,-101.4265545681119,0,5,0,0.3081556627966827,0.4825592350613655,0.0,0.7907148978580483,270,3415,199.8162730970129,False,,
268.61628818249415,1.383711817505855,3313.821387346834,-101.17861265316606,0,6,0,0.3085024078551161,0.4723431395561156,0.0,0.7808455474112317,270,3415,199.81318049704183,False,,
268.0763898775121,1.9236101224879008,3315.2511096708477,-99.74889032915235,0,2,0,0.31050186466697416,0.46155195320801257,1.0,0.7720538178749867,270,3415,199.81008756211043,False,,
267.9545613704717,2.0454386295282916,3317.5990652814507,-97.40093471854925,0,4,0,0.3137854643986909,0.4591169129238468,,0.7729023773225377,270,3415,199.80699526698635,False,,
268.3594406064056,1.6405593935944012,3319.0505433045328,-95.94945669546723,0,5,0,0.3158153464056853,0.4672094133875881,,0.7830247597932734,270,3415,199.8039032717075,False,,
268.8069356736734,1.1930643263265779,3319.4213851056993,-95.5786148943007,0,3,0,0.31633396610757447,0.47615369533139695,,0.7924876614389714,270,3415,199.8008109703483,False,,
269.72280329521556,0.27719670478444414,3318.9123575240374,-96.08764247596264,0,6,0,0.31562209454448636,0.4944595467909304,,0.8100816413354168,270,3415,199.79771806596523,False,,
270.4971849364291,-0.49718493642910744,3318.74825386703,-96.25174613296986,0,2,0,0.3153925967116954,0.4900625446515252,,0.8054551413632206,270,3415,199.79462436493486,False,,
270.89474797923356,-0.8947479792335571,3319.25669836998,-95.74330163002014,0,0,0,0.31610365284322495,0.48211627617756814,,0.7982199290207931,270,3415,199.7915305295034,False,,
271.72193186565664,-1.721931865656643,3319.6298036910594,-95.37019630894065,0,6,0,0.31662543806210475,0.4655829857779316,,0.7822084238400364,270,3415,199.78843598267957,False,,
272.30412387354755,-2.304123873547553,3320.969556942582,-94.03044305741787,0,0,0,0.31849907374644254,0.45394645647314696,,0.7724455302195895,270,3415,199.7853410547026,False,,
272.5916673246499,-2.5916673246499045,3323.8085010312498,-91.19149896875024,0,8,0,0.32246931747925034,0.44819919826657534,,0.7706685157458257,270,3415,199.78224686561254,False,,
272.65155735819724,-2.6515573581972376,3328.204801235348,-86.79519876465201,0,5,0,0.3286175130011475,0.4470021496623482,,0.7756196626634957,270,3415,199.77915405624458,False,,
272.50470724750016,-2.504707247500164,3333.989457011223,-81.01054298877716,0,3,0,0.3367073142171328,0.44993730781185265,,0.7866446220289854,270,3415,199.77606320007334,False,,
272.47262837684076,-2.4726283768407598,3339.5978299081326,-75.40217009186745,0,8,0,0.3445505850423976,0.4505784823958955,,0.7951290674382931,270,3415,199.77297383180317,False,,
272.4135433857602,-2.4135433857601925,3345.197998724878,-69.80200127512217,0,3,0,0.35411504875974753,0.45175944026007625,,0.8058744890198237,270,3415,199.76988561200062,False,,
273.1990290196227,-3.199029019622685,3351.053467042744,-63.94653295725584,0,3,0,0.3642557036000607,0.4360595912875,,0.8003152948875607,270,3415,199.7667992715383,False,,
274.1521531580347,-4.152153158034707,3356.024974927306,-58.975025072693825,0,3,0,0.3728654923917469,0.4170090773378009,,0.7898745697295477,270,3415,199.76371494852705,False,,
274.39919406278557,-4.399194062785568,3359.371086347848,-55.62891365215182,0,0,0,0.37866037661465574,0.41207136144914075,,0.7907317380637965,270,3415,199.76063257582223,False,,
273.74366020727547,-3.743660207275468,3361.54811398685,-53.451886013150215,0,5,0,0.382430610636344,0.4251738067189685,,0.8076044173553125,270,3415,199.75755118910362,False,,
273.0618573950302,-3.061857395030188,3363.6113117709756,-51.38868822902441,0,3,0,0.38600371110591375,0.4388013012521181,,0.8248050123580318,270,3415,199.75447034445745,False,,
272.4077815935795,-2.4077815935795,3365.4118151851,-49.58818481490016,0,0,0,0.3891218705203759,0.4518746037502135,,0.8409964742705893,270,3415,199.75139008135648,False,,
271.7487683719585,-1.7487683719584766,3366.6854713857174,-48.31452861428261,0,3,0,0.39132762200165,0.46504659265025766,,0.8563742146519077,270,3415,199.74830990243535,False,,
271.36049193020125,-1.360491930201249,3367.2357606850564,-47.76423931494355,0,4,0,0.3922806275588466,0.4728072457193946,,0.8650878732782412,270,3415,199.74522975018627,False,,
270.9172138746948,-0.9172138746948235,3366.3951316326857,-48.60486836731434,0,6,0,0.39082480394131935,0.4816672403829335,,0.8724920443242529,270,3415,199.7421493347027,False,,
270.4525828687431,-0.45258286874309306,3365.3263021297753,-49.673697870224714,0,2,0,0.3889737767503625,0.4909540259165507,,0.8799278026669132,270,3415,199.73906788031977,False,,
270.1828741837813,-0.18287418378127995,3364.709682032466,-50.290317967534065,0,3,0,0.38790589776358086,0.4963448127596795,,0.8842507105232604,270,3415,199.73598594188726,False,,
270.73088311081244,-0.7308831108124423,3363.3557045832276,-51.644295416772366,0,3,0,0.38556104382040446,0.48539151581940854,,0.870952559639813,270,3415,199.73290340811891,False,,
271.3979378368536,-1.3979378368536004,3360.3781787902117,-54.62182120978832,0,5,0,0.3804044859319474,0.47205879781183413,,0.8524632837437816,270,3415,199.72981999822798,False,,
271.6266810846961,-1.626681084696088,3356.2047739177942,-58.79522608220577,0,7,0,0.373176873037017,0.46748680528924097,,0.840663678326258,270,3415,199.7267345415472,False,,
271.57155185960147,-1.5715518596014704,3352.824744477868,-62.17525552213192,0,6,0,0.36732324869141075,0.4685886975080771,,0.8359119461994878,270,3415,199.72364711566155,False,,
271.21722541550287,-1.2172254155028668,3351.7444961182773,-63.25550388172269,0,2,0,0.3654524460225619,0.4756707769497897,,0.8411232229723515,270,3415,199.72056020550036,False,,
271.6769140734342,-1.6769140734342045,3351.9674740061164,-63.03252599388361,0,3,0,0.3658386050238325,0.4664827763132411,,0.8323213813370736,270,3415,199.7174735574577,False,,
272.81260493763284,-2.812604937632841,3351.1779320649803,-63.82206793501973,0,3,0,0.36447125541618736,0.44378322042222335,,0.8082544758384107,270,3415,199.7143861489881,False,,
273.4784261981792,-3.478426198179193,3348.542026296258,-66.45797370374203,0,5,0,0.3599063241175849,0.4304751562353511,,0.790381480352936,270,3415,199.7112978570205,False,,
273.4641417173066,-3.4641417173065747,3344.6231322921813,-70.37686770781875,0,0,0,0.3531194798732299,0.43076066647600175,,0.7838801463492316,270,3415,199.70820744332758,False,,
273.09657350681204,-3.0965735068120352,3340.725869655609,-74.27413034439087,0,7,0,0.3463700974030113,0.4381074149626771,,0.7844775123656884,270,3415,199.70511442262963,False,,
272.22467554797936,-2.224675547979359,3338.297974318266,-76.70202568173409,0,8,0,0.3427327459627822,0.45553442531531574,,0.798267171278098,270,3415,199.70201995170532,False,,
271.7696071564584,-1.7696071564583917,3338.277628082782,-76.72237191721797,0,3,0,0.34270429189275015,0.46463007864246875,,0.807334370535219,270,3415,199.6989262919016,False,,
272.81947380326955,-2.8194738032695454,3339.4273246452212,-75.57267535477877,0,3,0,0.3443121346078904,0.44364592936499697,,0.7879580639728874,270,3415,199.69583300159795,False,,
273.0741396804967,-3.074139680496728,3339.4090773686767,-75.59092263132334,0,5,0,0.3442866159174622,0.43855580977709957,,0.7828424256945617,270,3415,199.6927391669847,False,,
272.40242211947304,-2.4024221194730444,3338.1077367663383,-76.89226323366165,0,4,0,0.3424667000581446,0.45198172593095914,,0.7944484259891038,270,3415,199.68964416564188,False,,
271.5144878690334,-1.5144878690334167,3335.904145605862,-79.09585439413786,0,0,0,0.33938499301450314,0.4697292607406414,,0.8091142537551446,270,3415,199.68654771994173,False,,
270.57703370932836,-0.5770337093283615,3333.1206910274923,-81.87930897250772,0,6,0,0.33549235097923336,0.4884665718913369,,0.8239589228705703,270,3415,199.68344923568804,False,,
269.5824330836896,0.4175669163104203,3331.5399906262755,-83.46000937372446,0,2,0,0.3332817523674365,0.4916539052537712,,0.8249356576212077,270,3415,199.6803493003694,False,,
269.3398942465253,0.6601057534746815,3331.013237375766,-83.98676262423396,0,3,0,0.3325450915786878,0.486806174182308,,0.8193512657609958,270,3415,199.6772489278303,False,,
269.4568069694603,0.5431930305397259,3329.5700464509428,-85.42995354905725,0,6,0,0.33052679902146664,0.48914296051412864,,0.8196697595355953,270,3415,199.6741475939032,False,,
269.26359833307396,0.7364016669260423,3328.038350712508,-86.96164928749204,0,0,0,0.32838473309267163,0.48528121399618596,,0.8136659470888576,270,3415,199.67104455430496,False,,
269.39806440720935,0.6019355927906531,3327.865556679666,-87.13444332033396,0,0,0,0.32814308182919805,0.4879688469265043,,0.8161119287557024,270,3415,199.66794074134623,False,,
269.9879618722912,0.012038127708819957,3328.65188511461,-86.3481148853898,0,3,0,0.3292427567235461,0.4997593886141345,,0.8290021453376806,270,3415,199.66483640941257,False,,
270.4222667574515,-0.4222667574514958,3329.104822296649,-85.89517770335078,0,6,0,0.32987618624951826,0.4915599674490183,,0.8214361536985366,270,3415,199.66173134219903,False,,
270.4422707762514,-0.4422707762514051,3329.8289039097726,-85.17109609022737,0,3,0,0.33088880939275656,0.49116013827269217,,0.8220489476654487,270,3415,199.65862525017624,False,,
270.5759686499697,-0.5759686499696954,3331.127195108682,-83.87280489131808,0,3,0,0.33270446068240495,0.4884878597040696,,0.8211923203864746,270,3415,199.65551900979386,False,,
270.80998842626843,-0.8099884262684327,3331.4925983957946,-83.50740160420537,0,0,0,0.33321547465988977,0.4838104028721481,,0.8170258775320378,270,3415,199.65241252043796,False,,
270.87721401289707,-0.8772140128970705,3330.8751664347947,-84.12483356520534,0,6,0,0.33235200031977125,0.48246673532221146,,0.8148187356419827,270,3415,199.64930495329887,False,,
270.70632799366575,-0.7063279936657523,3331.3245712034404,-83.67542879655957,0,1,0,0.3329804897899697,0.4858823098124334,,0.8188627996024032,270,3415,199.64619670610682,False,,
270.50601517830574,-0.5060151783057449,3333.6303775943816,-81.36962240561843,0,4,0,0.3362051441286181,0.4898860506994043,,0.8260911948280224,270,3415,199.6430893513965,False,,
270.4142315257652,-0.41423152576521716,3336.0592502094805,-78.94074979051948,0,0,0,0.33960190573318033,0.4917205711806408,,0.8313224769138211,270,3415,199.63998245280234,False,,
270.32353412180197,-0.32353412180196983,3337.7449857890606,-77.25501421093941,0,6,0,0.34195939531767583,0.49353338033085503,,0.8354927756485309,270,3415,199.63687516847494,False,,
269.9571074039179,0.0428925960820834,3340.3612240739167,-74.63877592608333,0,3,0,0.34573859454410144,0.49914268670043127,,0.8448812812445328,270,3415,199.63376789810616,False,,
269.2911745668575,0.7088254331425219,3343.920042447746,-71.0799575522542,0,3,0,0.35190185029227977,0.485832392384395,,0.8377342426766747,270,3415,199.630661790917,False,,
269.24052040844845,0.7594795915515533,3346.608493383974,-68.39150661602616,0,3,0,0.35655778070116295,0.48481994530379835,,0.8413777260049613,270,3415,199.627556737818,False,,
269.7933642247139,0.20663577528608812,3347.5322388894856,-67.4677611105144,0,0,0,0.3581575475896803,0.49586987931482557,,0.8540274269045058,270,3415,199.62445262262554,False,,
270.46014860049934,-0.4601486004993376,3347.3504510484636,-67.64954895153642,0,1,0,0.3578427226004741,0.49080280628780204,,0.8486455288882762,270,3415,199.62134828815738,False,,
270.6126596993516,-0.6126596993515818,3347.2972853146493,-67.70271468535066,0,6,0,0.35775064877705376,0.48775449946282823,,0.845505148239882,270,3415,199.6182432505225,False,,
270.80557115489324,-0.8055711548932436,3348.8428178094327,-66.15718219056726,0,2,0,0.3604272428124558,0.4838986928299418,,0.8443259356423976,270,3415,199.61513860100584,False,,
271.6645841771087,-1.6645841771086793,3351.420596472919,-63.57940352708101,0,5,0,0.3648915080534405,0.4667292194075679,,0.8316207274610083,270,3415,199.61203494085203,False,,
272.0086669343424,-2.0086669343423864,3353.7769102342427,-61.22308976575732,0,3,0,0.3689722345217498,0.4598518850684621,,0.828824119590212,270,3415,199.60893150549754,False,,
271.9017337950254,-1.9017337950253932,3355.335914604366,-59.664085395634174,0,5,0,0.37167215950703597,0.46198920504614893,,0.833661364553185,270,3415,199.60582827189018,False,,
271.20126305752115,-1.201263057521146,3356.2002377845347,-58.79976221546531,0,3,0,0.3731690172415115,0.47598982366274734,,0.8491588409042589,270,3415,199.60272481050913,False,,
270.47371456556544,-0.47371456556544445,3356.3928645700216,-58.60713542997837,0,6,0,0.3735026134013032,0.4905316573405479,,0.8640342707418511,270,3415,199.59962096563336,False,,
269.58912452449835,0.4108754755016548,3357.028067626059,-57.971932373940945,0,2,0,0.37460267484730797,0.4917876500424441,,0.8663903248897521,270,3415,199.59651656250162,False,,
268.93378267241746,1.0662173275825353,3358.3690865933895,-56.63091340661049,0,3,0,0.37692508694891874,0.4786890424301253,,0.855614129379044,270,3415,199.59341242073253,False,,
269.1804012758489,0.819598724151092,3358.8414863832295,-56.158513616770506,0,3,0,0.3777432013943145,0.48361831759542917,,0.8613615189897437,270,3415,199.59030848753898,False,,
269.5969895047255,0.4030104952744864,3357.5707435570657,-57.429256442934275,0,0,0,0.37554249537194356,0.49194485088281037,,0.8674873462547539,270,3415,199.58720457507627,False,,
269.9609744264413,0.0390255735587175,3355.23369904235,-59.766300957649946,0,4,0,0.3714951398943522,0.49921997859091677,,0.870715118485269,270,3415,199.5840995460465,False,,
270.19748488429474,-0.1974848842947381,3352.2465157322586,-62.75348426774144,0,6,0,0.3663218568624973,0.49605278222270216,,0.8623746390851994,270,3415,199.58099292199853,False,,
270.1639636813966,-0.1639636813965808,3349.8890887647867,-65.11091123521328,0,2,0,0.36223920251434966,0.49672278533949027,,0.8589619878538399,270,3415,199.57788453449038,False,,
270.1491104597715,-0.1491104597715207,3348.3205321468413,-66.67946785315871,0,7,0,0.3595227346937415,0.4970196632532504,,0.8565423979469919,270,3415,199.57477505006605,False,,
270.1514256783838,-0.15142567838381638,3347.706415038556,-67.29358496144414,0,3,0,0.358459190449526,0.4969733879542704,,0.8554325784037964,270,3415,199.57166436031906,False,,
270.50554229349393,-0.5055422934939315,3347.730620197952,-67.2693798020482,0,0,0,0.35850110958450615,0.4898955024574083,,0.8483966120419144,270,3415,199.56855298894564,False,,
270.46406084732644,-0.4640608473264365,3347.4972127117217,-67.50278728827834,0,0,0,0.3580968883290032,0.4907246104791444,,0.8488214988081476,270,3415,199.56544031975216,False,,
270.5301793301173,-0.5301793301172779,3347.3807544000447,-67.61924559995532,0,3,0,0.3578952027459052,0.48940307110355113,,0.8472982738494563,270,3415,199.5623262860983,False,,
270.9885809728077,-0.9885809728077106,3346.9232898652554,-68.07671013474464,0,3,0,0.35710295357006583,0.4802407946101779,,0.8373437481802437,270,3415,199.55921131406782,False,,
270.952548147016,-0.9525481470159889,3345.1046759709716,-69.89532402902842,0,5,0,0.3539534299472568,0.48096099864523256,,0.8349144285924894,270,3415,199.5560954440086,False,,
270.50304301393174,-0.5030430139317446,3342.3900654800236,-72.60993451997638,0,2,0,0.34925219572990096,0.4899454566640482,,0.8391976523939492,270,3415,199.55297789303444,False,,
269.75860138888794,0.24139861111206073,3339.061278592795,-75.93872140720487,0,6,0,0.343800221727547,0.4951750591312375,,0.8389752808587845,270,3415,199.5498584242372,False,,
268.58841261757317,1.4115873824268306,3336.449886802584,-78.55011319741607,0,0,0,0.3401482083151034,0.4717859783039964,,0.8119341866190998,270,3415,199.54673696991125,False,,
267.92054409736255,2.0794559026374486,3335.6370952539146,-79.3629047460854,0,1,0,0.3390115249386802,0.45843699463222065,,0.7974485195709009,270,3415,199.54361474748544,False,,
267.7490282407618,2.2509717592382117,3335.802772190422,-79.19722780957818,0,0,0,0.33924322299200366,0.4550088313037679,,0.7942520542957716,270,3415,199.5404916329838,False,,
267.4885795299553,2.5114204700446976,3336.412833735347,-78.5871662646532,0,5,0,0.340096389856062,0.44980312766198766,,0.7898995175180497,270,3415,199.53736738371688,False,,
266.2111787091942,3.7888212908057994,3337.4044747315347,-77.59552526846528,0,6,0,0.34148319295163054,0.4242711521568759,,0.7657543451085065,270,3415,199.53424203623354,False,,
265.22464913043837,4.775350869561635,3340.0192522481084,-74.98074775189161,0,3,0,0.3451463586950828,0.40608267594091213,,0.7512290346359949,270,3415,199.53111672562102,False,,
265.3862533600418,4.613746639958208,3343.644266884774,-71.35573311522603,0,3,0,0.35142425488134443,0.40841492991870637,,0.7598391848000507,270,3415,199.52799250796542,False,,
265.50121563773826,4.498784362261745,3346.180056542158,-68.81994345784187,0,5,0,0.3558158024514522,0.4100808060608505,,0.7658966085123027,270,3415,199.52486913659763,False,,
265.3005355746465,4.699464425353483,3347.6778812259436,-67.32211877405643,0,4,0,0.3584097748384643,0.4071778605273517,,0.765587635365816,270,3415,199.52174593908208,False,,
265.2988507019272,4.701149298072778,3348.4419139400125,-66.55808605998755,0,7,0,0.3597329468922589,0.40715354463468423,,0.7668864915269431,270,3415,199.5186226853878,False,,
265.27288424302424,4.727115756975763,3349.8920895680785,-65.10791043192148,0,2,0,0.36224439938482583,0.40677879963441826,,0.7690231990192441,270,3415,199.51549938402408,False,,
265.7172651455685,4.28273485443151,3352.248583380133,-62.751416619867086,0,4,0,0.36632543766975073,0.41439908318433494,,0.7807245208540856,270,3415,199.51237703855352,False,,
266.1592670858638,3.840732914136197,3353.656664740294,-61.34333525970578,0,6,0,0.36876399019626804,0.4232335715684177,,0.7919975617646857,270,3415,199.50925524416303,False,,
266.27721267789104,3.7227873221089567,3355.1751656346023,-59.82483436539769,0,3,0,0.3713937701913028,0.4255910023118715,,0.7969847725031743,270,3415,199.50613333653408,False,,
265.90115153592615,4.098848464073853,3357.3742240332067,-57.6257759667933,0,3,0,0.3752021576649225,0.41807450184543904,,0.7932766595103615,270,3415,199.50301214845655,False,,
266.0433815485671,3.9566184514329166,3358.679507110268,-56.32049288973212,0,0,0,0.37746268140697603,0.4209173160505188,,0.7983799974574948,270,3415,199.49989152380599,False,,
266.2958084533415,3.7041915466584783,3359.0974800996482,-55.90251990035176,0,4,0,0.37818653808039493,0.425962684305169,2.0,100.80414922238556,270,3716,199.49677070918486,False,,
